booking_code,dataset_year,status,booking_type,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,guests_number,customer_code,customer_country,customer_province,customer_region,customer_lang,channel_code,channel_name,source,medium,room_id,room_name,arrangement_code,arrangement_name,policy_id,policy_name,agency_code,agency_kind,group_code,group_type,total_stay_amount,total_extra_amount,total_taxes_amount,total_amount,adr,creation_datetime,cancellation_datetime,lead_time_days,is_canceled
B-FE7C8541EE1D,2024,CONFIRMED,GRP,2024-07-02,2024-07-05,2024-07,3,1,0,0,1,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-16D5EEA1,ind,1500.0,5.0,0,1505.0,500.0,2024-06-21 12:34:22,,11,0
B-813740844CE0,2024,CONFIRMED,GRP,2024-07-02,2024-07-05,2024-07,3,1,0,0,1,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-16D5EEA1,ind,1500.0,2.0,0,1502.0,500.0,2024-06-21 13:16:56,,11,0
B-A2DE6B56A931,2024,CONFIRMED,GRP,2024-07-02,2024-07-05,2024-07,3,1,0,0,1,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-16D5EEA1,ind,1500.0,0,0,1500.0,500.0,2024-06-21 13:17:43,,11,0
B-0FE448F34D7E,2024,CONFIRMED,GRP,2024-07-02,2024-07-05,2024-07,3,1,0,0,1,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-16D5EEA1,ind,1500.0,0,0,1500.0,500.0,2024-06-21 13:21:29,,11,0
B-3B98AE15C489,2024,CONFIRMED,GRP,2024-06-23,2024-06-29,2024-06,6,2,0,0,2,C-0C203C3211BC,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,AG-C5EEA7EE,company,G-676AA395,ind,0,80.0,0,80.0,0.0,2024-06-21 13:44:33,,2,0
B-EA7D9E21134C,2024,CANCELED,IND,2024-06-23,2024-06-29,2024-06,6,1,0,0,1,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,0,0,0,0,0.0,2024-06-22 10:56:33,2024-06-23 06:41:05,1,1
B-496D0844E66C,2024,CONFIRMED,IND,2024-08-04,2024-08-11,2024-08,7,2,2,0,4,C-55B1C77466FD,IT,LE,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2439.5,50.5,0,2490.0,348.5,2024-06-22 18:11:54,,43,0
B-A1A92405DB38,2024,CONFIRMED,GRP,2024-09-08,2024-09-15,2024-09,7,2,0,0,2,,IT,NA,CAMPANIA,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-700FFB16,ind,600.0,15.0,0,615.0,85.71,2024-06-22 19:15:55,,78,0
B-698508C7D5D3,2024,CONFIRMED,IND,2024-09-07,2024-09-10,2024-09,3,2,2,0,4,C-9AEEF866F2E2,IT,FG,PUGLIA,IT,crm,Diretto (CRM),operatori_interni,Preventivo da Minisito,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,,,890.0,8.0,0,898.0,296.67,2024-06-22 23:06:20,,77,0
B-2714DA4663E7,2024,CONFIRMED,IND,2024-07-21,2024-07-28,2024-07,7,5,0,0,5,C-D9833C660630,IT,CE,CAMPANIA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,2690.0,5.5,0,2695.5,384.29,2024-06-24 10:20:59,,27,0
B-FE411703A878,2024,CONFIRMED,IND,2024-06-27,2024-06-30,2024-06,3,2,0,0,2,,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,,,498.5,71.5,0,570.0,166.17,2024-06-24 13:26:35,,3,0
B-A8B8DA85C9AF,2024,CANCELED,IND,2024-07-27,2024-08-10,2024-07,14,2,2,0,4,C-1B284FF8005E,US,,,IT,Expedia,Expedia,,OTA,2765,Appartamento Area Piscina,NB,No Board,1,Standard Policy,,,,,5048.05,0,0,5048.05,360.57,2024-06-24 14:10:00,2024-07-08 17:07:15,33,1
B-54EFCF031ADD,2024,CONFIRMED,IND,2024-09-01,2024-09-08,2024-09,7,2,2,0,4,C-C8CE48387448,IT,TA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,1641.0,49.0,0,1690.0,234.43,2024-06-24 19:08:48,,69,0
B-DB16A9251F67,2024,CONFIRMED,IND,2024-09-07,2024-09-14,2024-09,7,2,3,0,5,C-B53B187121B9,IT,CS,CALABRIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,1590.0,18.5,0,1608.5,227.14,2024-06-24 23:41:26,,75,0
B-47D49FEE9C31,2024,CONFIRMED,IND,2024-09-07,2024-09-14,2024-09,7,2,1,0,3,C-B53B187121B9,IT,CS,CALABRIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,1488.5,1.5,0,1490.0,212.64,2024-06-24 23:42:36,,75,0
B-A216133972ED,2024,CONFIRMED,IND,2024-07-17,2024-07-27,2024-07,10,4,0,0,4,C-7F5DABEB2E1A,IT,VI,VENETO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,4499.0,368.0,0,4867.0,449.9,2024-06-25 13:34:22,,22,0
B-B5197CE83B56,2024,CONFIRMED,IND,2024-08-10,2024-08-17,2024-08,7,2,2,0,4,C-ACFB51EB58DC,IT,MB,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,,,3650.0,0,0,3650.0,521.43,2024-06-25 21:20:06,,46,0
B-6E063AD3A87C,2024,CONFIRMED,GRP,2024-08-03,2024-08-11,2024-08,8,4,0,0,4,C-8E99EF2EC177,IT,MC,MARCHE,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,G-00F1C9BC,ind,4490.0,0,0,4490.0,561.25,2024-06-26 14:10:27,,38,0
B-DEFF11CEF324,2024,CONFIRMED,IND,2024-07-06,2024-07-13,2024-07,7,2,1,0,3,C-667022194944,IT,SA,CAMPANIA,IT,crm,Diretto (CRM),operatori_interni,Preventivo da Minisito,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,,,2290.0,174.0,0,2464.0,327.14,2024-06-27 09:56:41,,9,0
B-1A4785E54291,2024,CONFIRMED,IND,2024-07-28,2024-08-04,2024-07,7,4,1,0,5,C-8A58F95EE1D9,IT,RM,LAZIO,IT,crm,Diretto (CRM),DIGITALDEPT LAST LAST LAST,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,2434.0,56.0,0,2490.0,347.71,2024-06-27 19:01:44,,31,0
B-1308C22B7C7D,2024,CONFIRMED,IND,2024-08-17,2024-08-24,2024-08,7,3,1,0,4,C-59D0E903D252,IT,MT,BASILICATA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,3490.0,38.5,0,3528.5,498.57,2024-06-27 19:15:18,,51,0
B-1FF6D8E2E714,2024,CONFIRMED,GRP,2024-08-17,2024-08-25,2024-08,8,4,0,0,4,C-0308194D35EA,IT,,,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-00F1C9BC,ind,4290.0,110.5,0,4400.5,536.25,2024-06-27 21:12:00,,51,0
B-D83391701AC5,2024,CONFIRMED,IND,2024-07-27,2024-08-03,2024-07,7,2,2,0,4,C-AA81BC0CDB28,IT,BA,PUGLIA,IT,crm,Diretto (CRM),DIGITALDEPT LAST LAST LAST,Preventivo da Minisito,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,,,2787.0,3.0,0,2790.0,398.14,2024-06-28 09:38:15,,29,0
B-DD5785FA13A9,2024,CONFIRMED,IND,2024-07-06,2024-07-14,2024-07,8,2,1,1,4,C-B8CA986262DF,IT,PZ,BASILICATA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,,,2638.55,50.0,0,2688.55,329.82,2024-06-29 00:18:29,,7,0
B-E0071AB1D06A,2024,CONFIRMED,IND,2024-07-07,2024-07-14,2024-07,7,2,2,0,4,C-2625970944E0,IT,NA,CAMPANIA,IT,crm,Diretto (CRM),DigitalDept SPECIALE GIUGNO,Preventivo da Minisito,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,,,1937.5,52.5,0,1990.0,276.79,2024-06-29 10:30:03,,8,0
B-BA785DE0D143,2024,CONFIRMED,IND,2024-07-07,2024-07-14,2024-07,7,3,2,0,5,C-6CF19E11A595,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2085.5,104.5,0,2190.0,297.93,2024-06-29 16:03:05,,8,0
B-05F82BE19BFD,2024,CANCELED,GRP,2024-07-06,2024-07-07,2024-07,1,3,0,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,G-7B2B4C65,ind,0,0,0,0,0.0,2024-06-29 16:24:03,2024-06-29 22:58:36,7,1
B-6F2F908A8D50,2024,CONFIRMED,GRP,2024-07-07,2024-07-14,2024-07,7,2,2,0,4,C-0C41B24733A8,IT,PZ,BASILICATA,IT,crm,Diretto (CRM),Old Landing,Conferma da Operatore,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-A0518BB4,ind,1990.0,34.0,0,2024.0,284.29,2024-06-29 17:11:06,,8,0
B-75D3F4B0855B,2024,CONFIRMED,GRP,2024-08-18,2024-08-25,2024-08,7,2,2,0,4,C-0C203C3211BC,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Inserita da CRM,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,AG-C5EEA7EE,company,G-676AA395,ind,2711.0,89.0,0,2800.0,387.29,2024-06-29 17:29:20,,50,0
B-087331478376,2024,CONFIRMED,GRP,2024-06-30,2024-07-06,2024-06,6,2,1,0,3,,IT,FG,PUGLIA,IT,crm,Diretto (CRM),,Inserita da PMS,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-7B2B4C65,ind,0,9.0,0,9.0,0.0,2024-06-29 23:01:07,,1,0
B-0632A472957D,2024,CONFIRMED,GRP,2024-07-06,2024-07-07,2024-07,1,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,G-7B2B4C65,ind,0,0,0,0,0.0,2024-06-29 23:02:27,,7,0
B-4DB1B6A88E24,2024,CONFIRMED,IND,2024-07-06,2024-07-13,2024-07,7,2,2,0,4,C-34A3B74E5CA3,IT,BT,PUGLIA,IT,crm,Diretto (CRM),DIGITALDEPT LAST LAST LAST,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,2090.0,11.0,0,2101.0,298.57,2024-06-30 10:08:49,,6,0
B-8C2346E7770B,2024,CONFIRMED,IND,2024-07-27,2024-08-03,2024-07,7,2,1,0,3,C-50A2232BA98C,IT,BA,PUGLIA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,,,2390.0,18.0,0,2408.0,341.43,2024-06-30 16:21:17,,27,0
B-603DE2821612,2024,CONFIRMED,GRP,2024-07-07,2024-07-13,2024-07,6,1,2,0,3,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-7B2B4C65,ind,0,77.5,0,77.5,0.0,2024-06-30 16:36:32,,7,0
B-8758E420BC0B,2024,CONFIRMED,GRP,2024-07-07,2024-07-14,2024-07,7,2,2,0,4,C-AA94BD11B3B6,IT,LT,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,G-A0518BB4,ind,1900.0,0,0,1900.0,271.43,2024-07-01 14:43:03,,6,0
B-233CC1771F38,2024,CONFIRMED,GRP,2024-09-14,2024-09-22,2024-09,8,3,0,0,3,C-BCAB6B5AE50C,IT,RN,EMILIA-ROMAGNA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,G-00F1C9BC,ind,1765.0,27.5,0,1792.5,220.62,2024-07-01 15:59:11,,75,0
B-22055164B5C5,2024,CONFIRMED,IND,2024-07-07,2024-07-14,2024-07,7,3,0,0,3,C-6F3D5E52E538,IT,RM,LAZIO,IT,crm,Diretto (CRM),DigitalDept SPECIALE GIUGNO,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,,,2090.0,54.0,0,2144.0,298.57,2024-07-01 20:53:17,,6,0
B-538C65CAEA61,2024,CONFIRMED,GRP,2024-08-04,2024-08-17,2024-08,13,1,1,0,2,C-256479EACA8C,IT,MI,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-00F1C9BC,ind,5690.0,46.0,0,5736.0,437.69,2024-07-02 09:02:37,,33,0
B-66BFACE05830,2024,CONFIRMED,IND,2024-07-06,2024-07-13,2024-07,7,2,2,0,4,C-221647AA9428,IT,RM,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2190.0,16.5,0,2206.5,312.86,2024-07-02 14:44:58,,4,0
B-DBDE2E7E77FF,2024,CONFIRMED,IND,2024-07-06,2024-07-13,2024-07,7,2,2,1,5,C-72DBC09A190D,IT,BR,PUGLIA,IT,crm,Diretto (CRM),operatori_interni,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,2190.0,27.5,0,2217.5,312.86,2024-07-02 16:50:50,,4,0
B-E0025581A1AC,2024,CONFIRMED,IND,2024-07-06,2024-07-13,2024-07,7,2,1,0,3,C-6E014955FF43,IT,TR,UMBRIA,IT,crm,Diretto (CRM),Old Landing,Preventivo da Minisito,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,1990.0,-666.5,0,1323.5,284.29,2024-07-02 17:25:09,,4,0
B-DBEFAA7BD7A3,2024,CONFIRMED,IND,2024-07-28,2024-08-04,2024-07,7,2,0,1,3,C-8858AEA8E419,IT,SA,CAMPANIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,,,2048.5,1.5,0,2050.0,292.64,2024-07-02 18:07:03,,26,0
B-7AB8616AE201,2024,CONFIRMED,IND,2024-07-13,2024-07-20,2024-07,7,2,1,0,3,C-8AA91F3BD8A9,IT,SA,CAMPANIA,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2763,Camera Deluxe,HB,Mezza Pensione,1,Standard Policy,,,,,2280.0,10.0,0,2290.0,325.71,2024-07-02 18:59:14,,11,0
B-EFBBB7DCB2B0,2024,CONFIRMED,GRP,2024-09-08,2024-09-19,2024-09,11,2,0,0,2,C-EA82E61BA273,IT,TN,TRENTINO-ALTO ADIGE,IT,crm,Diretto (CRM),operatori_interni,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-A0518BB4,ind,1074.0,246.0,0,1320.0,97.64,2024-07-03 08:18:11,,67,0
B-2C7DFFBC7DE4,2024,CONFIRMED,GRP,2024-07-29,2024-08-09,2024-07,11,2,1,0,3,,BE,,,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-A0518BB4,ind,3167.5,332.5,0,3500.0,287.95,2024-07-03 17:17:21,,26,0
B-ABC488AB14DA,2024,CONFIRMED,IND,2024-08-18,2024-08-25,2024-08,7,2,2,0,4,C-A8EAE0B34FD9,IT,RM,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,3790.0,60.0,0,3850.0,541.43,2024-07-03 20:48:48,,46,0
B-2E53B062677B,2024,CONFIRMED,IND,2024-08-18,2024-08-25,2024-08,7,2,1,0,3,C-4DC23A8BF96B,IT,RM,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,3590.0,208.0,0,3798.0,512.86,2024-07-03 20:54:49,,46,0
B-3E08992651E5,2024,CONFIRMED,IND,2024-07-08,2024-07-14,2024-07,6,3,1,0,4,C-7E568582FB0C,IT,FG,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2767,Suite Familiare Vista Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,2290.0,13.5,0,2303.5,381.67,2024-07-04 10:40:17,,4,0
B-7268D91B4E82,2024,CANCELED,GRP,2024-07-08,2024-07-13,2024-07,5,3,1,0,4,C-7E568582FB0C,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-AC7198A1,ind,1790.0,0,0,1790.0,358.0,2024-07-04 15:36:31,2024-07-04 16:41:14,4,1
B-846750FA84A7,2024,CONFIRMED,GRP,2024-08-01,2024-08-04,2024-08,3,2,0,2,4,C-7B0CBAD881FF,IT,CH,ABRUZZO,IT,crm,Diretto (CRM),DigitalDept_SPECIALE_PONTE-2-GIUGNO,Inserita da PMS,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-78206697,ind,-75.0,125.0,0,50.0,-25.0,2024-07-04 16:37:39,,28,0
B-21F8420D5E09,2024,CONFIRMED,IND,2024-09-01,2024-09-08,2024-09,7,2,1,1,4,C-677EA54452A3,IT,MT,BASILICATA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,,,1444.0,46.0,0,1490.0,206.29,2024-07-04 17:19:41,,59,0
B-092EEDC78BB9,2024,CONFIRMED,GRP,2024-07-06,2024-07-07,2024-07,1,2,0,0,2,,IT,SI,TOSCANA,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-7B2B4C65,ind,0,0,0,0,0.0,2024-07-04 22:12:15,,2,0
B-C9CF2E1C1632,2024,CONFIRMED,GRP,2024-07-14,2024-07-21,2024-07,7,2,2,0,4,C-ADA9DBAC1F72,IT,MI,LOMBARDIA,IT,crm,Diretto (CRM),DIGITALDEPT LAST LAST LAST,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,G-A0518BB4,ind,2590.0,0,0,2590.0,370.0,2024-07-05 09:10:40,,9,0
B-5C236B4AD9A5,2024,CONFIRMED,IND,2024-07-14,2024-07-21,2024-07,7,3,1,0,4,C-EEAB8B912E51,IT,NO,PIEMONTE,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2881.0,9.0,0,2890.0,411.57,2024-07-05 12:03:37,,9,0
B-EBBBF8CEF381,2024,CONFIRMED,IND,2024-07-28,2024-08-04,2024-07,7,2,0,0,2,C-F1EA6D54748D,IT,AN,MARCHE,IT,crm,Diretto (CRM),direct,Preventivo da Minisito,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,,,2090.0,33.5,0,2123.5,298.57,2024-07-05 19:10:31,,23,0
B-2DAF95077F9B,2024,CANCELED,GRP,2024-07-06,2024-07-07,2024-07,1,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,5375,Villino 2Ten,FB,Pensione Completa,1,Standard Policy,,,G-AC7198A1,ind,252.85,0,0,252.85,252.85,2024-07-05 21:10:19,2024-07-06 16:40:53,1,1
B-305D550DFADF,2024,CANCELED,GRP,2024-07-06,2024-07-07,2024-07,1,2,0,0,2,C-D6C87409B14B,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-AC7198A1,ind,240.0,0,0,240.0,240.0,2024-07-05 21:37:16,2024-07-06 08:49:10,1,1
B-3ACA25EEC455,2024,CONFIRMED,IND,2024-07-12,2024-07-15,2024-07,3,2,1,1,4,C-2B46CE4225E6,IT,BT,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,700.0,62.0,0,762.0,233.33,2024-07-06 19:06:36,,6,0
B-6C21C2DA2E9B,2024,CONFIRMED,IND,2024-07-27,2024-08-03,2024-07,7,3,1,0,4,C-A40BED14DDDD,IT,BA,PUGLIA,IT,crm,Diretto (CRM),DigitalDept SPECIALE GIUGNO,Conferma da Operatore,3231,Suite Familiare,FB,Pensione Completa,1,Standard Policy,,,,,3005.0,85.0,0,3090.0,429.29,2024-07-06 21:00:32,,21,0
B-B28601FBD4FE,2024,CONFIRMED,IND,2024-07-29,2024-08-04,2024-07,6,2,2,0,4,C-A70D98540CC1,IT,PG,UMBRIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2290.0,15.0,0,2305.0,381.67,2024-07-06 23:04:09,,23,0
B-3CC3323C8FE8,2024,CANCELED,IND,2024-08-24,2024-08-31,2024-08,7,2,4,0,6,C-D5EFED4C5464,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,3090.0,0,0,3090.0,441.43,2024-07-07 15:00:16,2024-07-07 17:38:56,48,1
B-E24EBBE95F74,2024,CONFIRMED,IND,2024-08-24,2024-08-31,2024-08,7,2,4,0,6,C-D5EFED4C5464,IT,CZ,CALABRIA,IT,crm,Diretto (CRM),direct,Booking Engine,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,3012.0,128.0,0,3140.0,430.29,2024-07-07 17:29:06,,48,0
B-023C5FA148F5,2024,CONFIRMED,IND,2024-08-10,2024-08-17,2024-08,7,2,3,0,5,C-E37760F042F1,IT,BG,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,3340.0,210.0,0,3550.0,477.14,2024-07-08 10:52:36,,33,0
B-A04A2C7D05E7,2024,CONFIRMED,IND,2024-07-21,2024-07-31,2024-07,10,2,0,0,2,C-303D32830C37,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,,,3682.0,8.0,0,3690.0,368.2,2024-07-08 15:20:16,,13,0
B-B0E51E7ED1B0,2024,CONFIRMED,GRP,2024-07-13,2024-07-18,2024-07,5,2,1,0,3,,IT,RM,LAZIO,IT,crm,Diretto (CRM),,Inserita da PMS,3231,Suite Familiare,HB,Mezza Pensione,1,Standard Policy,,,G-A0518BB4,ind,1940.0,98.5,0,2038.5,388.0,2024-07-08 16:59:07,,5,0
B-B17B9BDA021C,2024,CONFIRMED,GRP,2024-07-21,2024-07-28,2024-07,7,2,0,0,2,C-0C203C3211BC,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,AG-C5EEA7EE,company,G-676AA395,ind,1592.0,30.0,0,1622.0,227.43,2024-07-08 17:19:11,,13,0
B-A7859679CDD3,2024,CONFIRMED,GRP,2024-08-25,2024-09-01,2024-08,7,4,1,1,6,C-0C203C3211BC,IT,BA,PUGLIA,IT,crm,Diretto (CRM),,Inserita da PMS,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,AG-C5EEA7EE,company,G-676AA395,ind,1912.0,0,0,1912.0,273.14,2024-07-08 17:33:15,,48,0
B-AEE407BAE74A,2024,CANCELED,IND,2024-07-21,2024-07-28,2024-07,7,2,2,0,0,,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,2790.0,0,0,2790.0,398.57,2024-07-08 18:12:42,2024-07-08 18:54:58,13,1
B-EB838B327A60,2024,CONFIRMED,IND,2024-07-21,2024-07-28,2024-07,7,2,2,0,4,C-4725DD29688E,IT,AV,CAMPANIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,,,2290.0,14.5,0,2304.5,327.14,2024-07-08 19:00:13,,13,0
B-636492F4C22C,2024,CONFIRMED,IND,2024-07-20,2024-07-27,2024-07,7,2,2,1,5,C-5735FCEE4B34,IT,MC,MARCHE,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2390.0,211.0,0,2601.0,341.43,2024-07-08 19:48:55,,12,0
B-A09F74D766DF,2024,CONFIRMED,IND,2024-08-11,2024-08-18,2024-08,7,2,3,0,5,C-339BD7B8353D,IT,NA,CAMPANIA,IT,crm,Diretto (CRM),DigitalDept SPECIALE GIUGNO,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,,,3890.0,0,0,3890.0,555.71,2024-07-08 23:10:40,,34,0
B-32FB08A5D5B9,2024,CONFIRMED,IND,2024-09-02,2024-09-09,2024-09,7,2,0,0,2,C-E10C2E7910B5,IT,BT,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,,,2190.0,50.5,0,2240.5,312.86,2024-07-10 09:19:54,,54,0
B-15F2A2FDC200,2024,CONFIRMED,IND,2024-07-21,2024-07-28,2024-07,7,2,2,0,4,C-CF6B30E83985,IT,BS,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2763,Camera Deluxe,HB,Mezza Pensione,1,Standard Policy,,,,,2490.0,39.5,0,2529.5,355.71,2024-07-10 10:48:37,,11,0
