booking_code,customer_code,guest_seq,guest_code,age_at_checkin,sex
B-8532136BF937,C-F00A30895F0E,3,GU-7043A4076523,3,F
B-5109B7577D1D,C-6465BCC22B42,1,GU-CBF9778C9A21,52,M
B-5109B7577D1D,C-6465BCC22B42,2,GU-9F40D3AF577B,49,F
B-5109B7577D1D,C-6465BCC22B42,3,GU-1D439993EFD6,14,M
B-5109B7577D1D,C-6465BCC22B42,4,GU-A27F9155D3A2,13,F
B-70C3C3D9AFFB,C-4BE8AE3E7FBB,1,GU-BEEC6120A5BD,57,F
B-70C3C3D9AFFB,C-4BE8AE3E7FBB,2,GU-3B24554EEBBE,57,M
B-70C3C3D9AFFB,C-4BE8AE3E7FBB,3,GU-42AFD62D58BD,18,F
B-3ECAB70FF8C0,C-5A6F942998B6,1,GU-CB0AE9818FC3,48,M
B-3ECAB70FF8C0,C-5A6F942998B6,2,GU-8CCC5A5F1ED3,12,F
B-3ECAB70FF8C0,C-5A6F942998B6,3,GU-DD51902A3918,10,F
B-3ECAB70FF8C0,C-5A6F942998B6,4,GU-A70FF55560D2,46,F
B-C1E1419D9C9E,C-5CF3D9C94411,1,GU-F9393DD42B90,44,F
B-C1E1419D9C9E,C-5CF3D9C94411,2,GU-518774F6773F,47,M
B-C1E1419D9C9E,C-5CF3D9C94411,3,GU-DED55A304533,4,M
B-C1E1419D9C9E,C-5CF3D9C94411,4,GU-EBF795C1FC5E,1,F
B-7F9618F3D77B,C-58BA9BD0D49F,1,GU-EF054F29FD8D,61,
B-7F9618F3D77B,C-58BA9BD0D49F,2,GU-D10E2697C0ED,54,
B-7F9618F3D77B,C-58BA9BD0D49F,3,GU-9886AA0650A3,14,
B-53F39595FBAA,,1,GU-A541ACDB7512,55,M
B-53F39595FBAA,,2,GU-A86037930B76,,
B-CBCB825539CB,C-CF6D892212E5,1,GU-AFE696C8F2EC,49,F
B-CBCB825539CB,C-CF6D892212E5,2,GU-84007A607FA3,55,M
B-6A3F052C1F55,,1,GU-756ABF3F0C2D,,
B-6A3F052C1F55,,2,GU-99DCF2F0F3DB,,
B-6A3F052C1F55,,3,GU-1E30F5B70569,,
B-6A3F052C1F55,,4,GU-136C64D8F734,,
B-8CFFEADDBD38,C-D32558D8444B,1,GU-8108036B8F4C,59,M
B-8CFFEADDBD38,C-D32558D8444B,2,GU-BF5C8CF192EE,58,F
B-8CFFEADDBD38,C-D32558D8444B,3,GU-57B3AE9C4FD3,28,F
B-8CFFEADDBD38,C-D32558D8444B,4,GU-7CCDF72EDB2B,21,M
B-A18B87DFD053,,1,GU-9397014E619A,,
B-A18B87DFD053,,2,GU-3BDA7738B855,,
B-A18B87DFD053,,3,GU-3723EA46C39E,,
B-9365ADD40D3B,,1,GU-88663B17CE7B,,
B-9365ADD40D3B,,2,GU-94C0C3F01D8C,,
B-9365ADD40D3B,,3,GU-21A42D7B7391,,
B-9365ADD40D3B,,4,GU-D51D1E1DF6FB,,
B-9365ADD40D3B,,5,GU-255AB3CBB1DB,,
B-9365ADD40D3B,,6,GU-BA6A3016959B,,
B-B243F7FB62B8,C-0C203C3211BC,1,GU-A646ABD4D705,,
B-B243F7FB62B8,C-0C203C3211BC,2,GU-3AE019F65233,,
B-AC5A2D94049E,,1,GU-A05C937A0595,,
B-AC5A2D94049E,,2,GU-5F9B3A1C5A95,,
B-3DE010CAA373,,1,GU-1A8E016E17E2,,
B-3DE010CAA373,,2,GU-A382D494FEBA,,
B-3DE010CAA373,,3,GU-0216C291478D,,
B-1C68C289036D,C-9F75AF85B55B,1,GU-3666DA1AE9B7,,
B-1C68C289036D,C-9F75AF85B55B,2,GU-B1ABB530FE8D,,
B-1C68C289036D,C-9F75AF85B55B,3,GU-49AF511F0517,,
B-1C68C289036D,C-9F75AF85B55B,4,GU-853700AED13C,,
B-216C05FD3515,C-867ACEAE0F08,1,GU-CC27F031242D,43,F
B-216C05FD3515,C-867ACEAE0F08,2,GU-12E4AA838451,39,M
B-216C05FD3515,C-867ACEAE0F08,3,GU-CF82D8D5A6B8,10,F
B-216C05FD3515,C-867ACEAE0F08,4,GU-0763ECF5817B,4,M
B-B4C33BB1B81B,,1,GU-A8FB1EDBDC1A,43,F
B-B4C33BB1B81B,,2,GU-FD4C3B1C019D,12,F
B-B4C33BB1B81B,,3,GU-8FB3DCA8D0B3,44,M
B-B4C33BB1B81B,,4,GU-CD9993F242A1,7,F
B-DC28B03AF988,C-F3CB01AD242A,1,GU-52E575E144B4,49,F
B-DC28B03AF988,C-F3CB01AD242A,2,GU-5CE79CA000FF,55,M
B-DC28B03AF988,C-F3CB01AD242A,3,GU-17F38FB9DA63,11,M
B-A2E65B1938DD,C-FCE1C1AA8FE6,1,GU-9917E0EE1008,50,M
B-A2E65B1938DD,C-FCE1C1AA8FE6,2,GU-3F3C3ABC0D15,50,F
B-A2E65B1938DD,C-FCE1C1AA8FE6,3,GU-C48857E533A8,17,F
B-A2E65B1938DD,C-FCE1C1AA8FE6,4,GU-C43C2EE50310,,
B-74E5EF274755,C-2A601ED00D7C,1,GU-E2D29A888B89,43,M
B-74E5EF274755,C-2A601ED00D7C,2,GU-42306F5DE7B6,67,F
B-74E5EF274755,C-2A601ED00D7C,3,GU-215667BBBDB0,73,M
B-74E5EF274755,C-2A601ED00D7C,4,GU-5699ED640F86,9,M
B-FB51E88C881A,C-8A6FAA405509,1,GU-5ADCF7CA03BD,66,M
B-FB51E88C881A,C-8A6FAA405509,2,GU-430C22698DD9,61,F
B-8531E73D0B93,,1,GU-4866EB8D00CE,,
B-8531E73D0B93,,2,GU-3EB3C8388A5C,,
B-8531E73D0B93,,3,GU-4ACA684D0F35,,
B-8D695B62D994,C-BCE7A82EC519,1,GU-51F1E2B23CAA,46,M
B-8D695B62D994,C-BCE7A82EC519,2,GU-5C89E7B6C437,47,F
B-8D695B62D994,C-BCE7A82EC519,3,GU-924B69CC22CB,16,F
B-F5EDE52EF62E,,1,GU-8515F97DA4C1,63,F
B-F5EDE52EF62E,,2,GU-3D8FC8095950,69,M
B-AF8415F8A215,C-8F1B5EB51C37,1,GU-824A1D322D8C,47,F
B-AF8415F8A215,C-8F1B5EB51C37,2,GU-EAF36350F944,17,M
B-AF8415F8A215,C-8F1B5EB51C37,3,GU-62AE2B56784B,20,F
B-AF8415F8A215,C-8F1B5EB51C37,4,GU-12E641653EB9,11,F
B-AF8415F8A215,C-8F1B5EB51C37,5,GU-52B2B172004E,48,M
B-FA6552591B8A,C-C793DA7E6070,1,GU-B43083FB1907,51,M
B-FA6552591B8A,C-C793DA7E6070,2,GU-AD927F24DDEE,44,F
B-FA6552591B8A,C-C793DA7E6070,3,GU-D41238092A00,11,F
B-FA6552591B8A,C-C793DA7E6070,4,GU-7E9E8767507F,8,M
B-FA6552591B8A,C-C793DA7E6070,5,GU-98E37EB987C1,6,M
B-4DD3BD3BE1AB,C-3BD97D952C52,1,GU-F43ED4DD70F2,42,F
B-4DD3BD3BE1AB,C-3BD97D952C52,2,GU-1FEE7B537A5D,15,F
B-4DD3BD3BE1AB,C-3BD97D952C52,3,GU-FA558115206C,48,M
B-1C4A9EE19179,,1,GU-6994D26A4DCD,47,M
B-1C4A9EE19179,,2,GU-A430BAB1B086,9,M
B-1C4A9EE19179,,3,GU-101B840269F7,12,M
B-1C4A9EE19179,,4,GU-397BA5E85103,42,F
B-AB2D2A3FB565,,1,GU-B77026389DED,,
B-AB2D2A3FB565,,2,GU-0C7C8BE6B347,,
B-AB2D2A3FB565,,3,GU-DF214C1931BF,,
B-74B3418A3708,C-27F31E274AA5,1,GU-643FA71B4C22,47,M
B-74B3418A3708,C-27F31E274AA5,2,GU-7E449748B83D,52,F
B-74B3418A3708,C-27F31E274AA5,3,GU-A4A8A0B43DBB,19,M
B-D685173739EC,C-27F31E274AA5,1,GU-23D1498EA60D,47,
B-D685173739EC,C-27F31E274AA5,2,GU-A85B31D151B0,52,
B-D685173739EC,C-27F31E274AA5,3,GU-9F4C2AD7157A,19,
B-E89FCCF82C66,,1,GU-637851BD28D6,,
B-E89FCCF82C66,,2,GU-DAF5BA49DBCD,,
B-E89FCCF82C66,,3,GU-3F99236CD499,,
B-E89FCCF82C66,,4,GU-836C7BF72362,,
B-5554C62D7852,,1,GU-C2B49BF1BA2C,,
B-5554C62D7852,,2,GU-ACAB5CB82FDF,,
B-5554C62D7852,,3,GU-3C10E995137C,,
B-4BD8D87B6501,C-EDE723B29BED,1,GU-3C1520F8D0E5,,
B-4BD8D87B6501,C-EDE723B29BED,2,GU-CB146919095D,,
B-4BD8D87B6501,C-EDE723B29BED,3,GU-9AB1B9F59155,,
B-4BD8D87B6501,C-EDE723B29BED,4,GU-9A29A53513E2,,
B-A78E4BB54A2C,C-0C203C3211BC,1,GU-DC61E36BEB97,,
B-A78E4BB54A2C,C-0C203C3211BC,2,GU-75AA030C63D7,,
B-77FD090F1AC4,C-2423DAF557E9,1,GU-A1F3E3D883B0,75,M
B-77FD090F1AC4,C-2423DAF557E9,2,GU-EF5CACC85D4A,75,M
B-81387E136644,C-B62DE831C09D,1,GU-A1CE3A77C3FB,64,F
B-81387E136644,C-B62DE831C09D,2,GU-5CD0C6F975FB,72,M
B-D7F2948139C3,C-3A7E23F16B0F,1,GU-1CF4357C246E,,
B-D7F2948139C3,C-3A7E23F16B0F,2,GU-5CF8BA00C5AD,,
B-D7F2948139C3,C-3A7E23F16B0F,3,GU-71A2B416D558,,
B-D7F2948139C3,C-3A7E23F16B0F,4,GU-2A1652C9F24A,,
B-ADFFB8A91594,C-BBEA9AE62ECE,1,GU-21A7D9737477,47,F
B-ADFFB8A91594,C-BBEA9AE62ECE,2,GU-8F2E19557959,49,M
B-ADFFB8A91594,C-BBEA9AE62ECE,3,GU-F27A30815541,11,M
B-ADFFB8A91594,C-BBEA9AE62ECE,4,GU-4C5C01E0DD98,14,F
B-0FCCFD4ECA36,C-1930E08D8B8B,1,GU-12D6E79ECC9C,43,M
B-0FCCFD4ECA36,C-1930E08D8B8B,2,GU-871BB2DC2959,41,F
B-0FCCFD4ECA36,C-1930E08D8B8B,3,GU-E69C9CBB5EAF,0,F
B-0FCCFD4ECA36,C-1930E08D8B8B,4,GU-36A20F405C3E,2,M
B-589661512AEE,C-F38319DD6816,1,GU-EB39776F6CAF,46,F
B-589661512AEE,C-F38319DD6816,2,GU-69DA4C7CD88A,50,M
B-589661512AEE,C-F38319DD6816,3,GU-DEF3140B9BF7,18,F
B-589661512AEE,C-F38319DD6816,4,GU-F0784B219363,16,M
B-3E5C4B92788B,C-F2036D9B50A9,1,GU-77F4595A7B1C,39,M
B-3E5C4B92788B,C-F2036D9B50A9,2,GU-32AF2638D99A,36,F
B-3E5C4B92788B,C-F2036D9B50A9,3,GU-03A47E9AA11C,2,F
B-796A6198BA0D,C-8D52EDA5E88A,1,GU-379900BEFE22,54,M
B-796A6198BA0D,C-8D52EDA5E88A,2,GU-64D412E32AB5,47,F
B-796A6198BA0D,C-8D52EDA5E88A,3,GU-A08E9F4F869A,18,M
B-796A6198BA0D,C-8D52EDA5E88A,4,GU-27BF4A97534A,15,F
B-796A6198BA0D,C-8D52EDA5E88A,5,GU-4709D854054D,7,M
B-631B0C70AE9E,,1,GU-66FFA7C9E765,,
B-631B0C70AE9E,,2,GU-8641B7FC34C8,,
B-631B0C70AE9E,,3,GU-4EF605B2D2DD,,
B-631B0C70AE9E,,4,GU-50E9FEA7227A,,
B-788B5C6E2E28,,1,GU-F9AE56337199,,
B-788B5C6E2E28,,2,GU-8F4C0AD0DE93,,
B-F534842EC284,,1,GU-B66F4A97178D,,
B-F534842EC284,,2,GU-2A1582DEBAEF,,
B-9C5AEACFCACA,C-4EE72AAAC1E6,1,GU-578AECC706CA,42,F
B-9C5AEACFCACA,C-4EE72AAAC1E6,2,GU-716FD7C43AE3,6,M
B-9C5AEACFCACA,C-4EE72AAAC1E6,3,GU-C389FD2820D3,6,M
B-9C5AEACFCACA,C-4EE72AAAC1E6,4,GU-7A89764C502C,43,M
B-3D543D52833F,,1,GU-ECDD6DF7D5FF,,
B-3D543D52833F,,2,GU-C1B2D49DEAB5,,
B-3D543D52833F,,3,GU-3D06B88D9793,,
B-D83A027DB24D,C-93E101D43F1D,1,GU-177BBBC88BD0,60,M
B-D83A027DB24D,C-93E101D43F1D,2,GU-EC6BCC199386,21,F
B-D83A027DB24D,C-93E101D43F1D,3,GU-9120B0577CBB,57,F
B-01E4C6C1C9DD,C-0C203C3211BC,1,GU-A68F4F89B543,,
B-01E4C6C1C9DD,C-0C203C3211BC,2,GU-4967550E637F,,
B-D3A47AEE2338,C-0C203C3211BC,1,GU-A104E0430F64,,
B-D3A47AEE2338,C-0C203C3211BC,2,GU-31B38EEA8C25,,
B-6779D00EB066,C-0C203C3211BC,1,GU-15FB0FDA3E5A,,
B-6779D00EB066,C-0C203C3211BC,2,GU-41542D0081F2,,
B-508C00916044,C-0C203C3211BC,1,GU-14258C5CCA99,61,M
B-508C00916044,C-0C203C3211BC,2,GU-B3F92BCB73BC,55,F
B-F5F97C5879B9,C-71CEB71A9B0E,1,GU-53618C9158B0,42,F
B-F5F97C5879B9,C-71CEB71A9B0E,2,GU-C0445C4E5E5D,40,M
B-73444208F8EA,,1,GU-501D72C87872,,
B-73444208F8EA,,2,GU-9B87FDE469AF,,
B-4B01015B8B48,,1,GU-BF221D4EDDC8,,
B-4B01015B8B48,,2,GU-A37212259F5E,,
B-4B01015B8B48,,3,GU-4FFA0D851C95,,
B-41EB8F3DD2C0,C-C7C618B1329B,1,GU-BA33CEBF4118,62,M
B-41EB8F3DD2C0,C-C7C618B1329B,2,GU-1909336ECA88,60,F
B-6E262F491CC4,C-94393FB398DD,1,GU-71E8E6981609,30,M
B-6E262F491CC4,C-94393FB398DD,2,GU-ED9BB57AD6C9,25,F
B-3BA8717FAA41,C-0C203C3211BC,1,GU-7524FF46B182,64,M
B-3BA8717FAA41,C-0C203C3211BC,2,GU-43B5A91E1A01,31,F
B-3BA8717FAA41,C-0C203C3211BC,3,GU-C752A2F40632,63,F
B-B230AB0AEBAE,C-0209EF2C3211,1,GU-70634F36D978,,
B-B230AB0AEBAE,C-0209EF2C3211,2,GU-F08762156BE0,,
B-863E0F611CCA,C-12B6C271EF2E,1,GU-448FA6580B73,48,M
B-863E0F611CCA,C-12B6C271EF2E,2,GU-6931DB67E8E8,48,F
B-863E0F611CCA,C-12B6C271EF2E,3,GU-F879519C4AEF,20,M
B-863E0F611CCA,C-12B6C271EF2E,4,GU-B00F27209DAD,15,F
B-A1AD12A96641,,1,GU-892BA568EC28,,
B-A1AD12A96641,,2,GU-7D50C49CA01F,,
B-F7F728596569,,1,GU-8F66CFEA5C8F,,
B-F7F728596569,,2,GU-97E77D545A83,,
B-F7F728596569,,3,GU-ABDAB543C6BD,,
B-BF478ED60345,,1,GU-12D26E2CEE20,,
B-BF478ED60345,,2,GU-231785BE5637,,
B-BF478ED60345,,3,GU-2B645B67CF14,,
B-BF478ED60345,,4,GU-872E48779B5C,,
B-9BB845383430,C-75149FDC6195,1,GU-AABD6FBD47CF,45,
B-9BB845383430,C-75149FDC6195,2,GU-A70357A7525B,6,
B-9BB845383430,C-75149FDC6195,3,GU-B354099FBFB8,3,
B-9BB845383430,C-75149FDC6195,4,GU-D30F9747A7A7,41,
B-C80D69D6411A,,1,GU-067AEFDE1BFE,28,M
B-C80D69D6411A,,2,GU-CD734D821E52,26,F
B-D0E8CC380755,C-2EEDBEB779F0,1,GU-9AB514F8E3CD,31,F
B-D0E8CC380755,C-2EEDBEB779F0,2,GU-A2CD4F824897,7,M
B-D0E8CC380755,C-2EEDBEB779F0,3,GU-78E72CC1DF89,4,F
B-D0E8CC380755,C-2EEDBEB779F0,4,GU-FDC64ADD7218,33,M
B-FFB9662A37A2,C-5353F7546DA0,1,GU-4B27595098C3,,
B-FFB9662A37A2,C-5353F7546DA0,2,GU-08084B8AA903,,
B-FDD322CA9017,C-A0F2F908D7F2,1,GU-1B593616E090,37,
B-FDD322CA9017,C-A0F2F908D7F2,2,GU-B9E8142B08DA,36,
B-FDD322CA9017,C-A0F2F908D7F2,3,GU-D67241F54A63,4,
B-FDD322CA9017,C-A0F2F908D7F2,4,GU-FC7207EDC660,0,
B-21B4E9A42B91,C-34D49CA51DDB,1,GU-2BA85C73617D,45,M
B-21B4E9A42B91,C-34D49CA51DDB,2,GU-7709C730F66B,36,F
B-33011B28B409,,1,GU-5D236BB42FC3,37,M
B-33011B28B409,,2,GU-956041D02D81,36,F
B-33011B28B409,,3,GU-7C255D1F02E9,4,M
B-33011B28B409,,4,GU-D770420835A6,0,F
B-D84980224C32,C-E372A7E61931,1,GU-39DB40032250,56,
B-D84980224C32,C-E372A7E61931,2,GU-A0ED65B2FA69,11,
B-D84980224C32,C-E372A7E61931,3,GU-DA04938B3E0D,53,
B-373E3BC375ED,C-FB49691C4674,1,GU-2955D5F651B8,,
B-373E3BC375ED,C-FB49691C4674,2,GU-D589D6BCE472,,
B-373E3BC375ED,C-FB49691C4674,3,GU-5A557700E609,,
B-E5D3D921801B,C-F3ED5E05F6FA,1,GU-702DFE6DA414,61,F
B-E5D3D921801B,C-F3ED5E05F6FA,2,GU-D121FA3E52B4,20,M
B-E5D3D921801B,C-F3ED5E05F6FA,3,GU-3D4CB8212F08,23,F
B-E5D3D921801B,C-F3ED5E05F6FA,4,GU-5E24318CCF49,60,M
B-A3C073BEBAF6,C-98F79F6287B6,1,GU-3F2D7BE4C467,46,F
B-A3C073BEBAF6,C-98F79F6287B6,2,GU-B31F3F16DB74,49,M
B-A3C073BEBAF6,C-98F79F6287B6,3,GU-799049B3D74C,18,F
B-A3C073BEBAF6,C-98F79F6287B6,4,GU-767C2D256CC9,18,F
B-1C32EBA194B0,,1,GU-7B120D3C5193,,
B-1C32EBA194B0,,2,GU-72A7F53AC11F,,
B-1C32EBA194B0,,3,GU-B9C667B1F728,,
B-1C32EBA194B0,,4,GU-83A9D4C0EB8B,,
B-1C32EBA194B0,,5,GU-0D95723720E6,,
B-1C32EBA194B0,,6,GU-9CF701C8461A,,
B-A14D5C5B3D4C,,1,GU-69B70F5C6C05,73,M
B-A14D5C5B3D4C,,2,GU-E94FC7E43EBF,69,F
B-5E8F82E651EC,,1,GU-029BD216BA08,76,M
B-5E8F82E651EC,,2,GU-01E3B2E6F7B3,72,F
B-5E8F82E651EC,,3,GU-16A80FEA24DF,70,F
B-617D8D6E2902,,1,GU-6106D983C379,60,M
B-617D8D6E2902,,2,GU-C38D8AC9ECCD,57,F
B-0BACC4A7EBBB,,1,GU-251E3D145EE2,64,F
B-0BACC4A7EBBB,,2,GU-46745D19F33A,66,M
B-88C2DC949447,,1,GU-AEBC7CCF27A0,,
B-88C2DC949447,,2,GU-D9A14F6D5DB9,,
B-BD35C47F9EC5,,1,GU-7D9C5A80C4E5,73,F
B-BD35C47F9EC5,,2,GU-CD00E0007AAC,73,M
B-58618E528054,,1,GU-1334670BEF26,51,F
B-58618E528054,,2,GU-82B0EC32374E,61,F
B-B9548D357A3B,,1,GU-0F53B9AFE949,50,F
B-B9548D357A3B,,2,GU-E2A530D120C9,,
B-FA98EC43EF7A,,1,GU-11957757DFA4,,
B-FA98EC43EF7A,,2,GU-8CA9DD9A24FC,,
B-FA98EC43EF7A,,3,GU-93D3451E1C4E,,
B-FA98EC43EF7A,,4,GU-E11403076F05,,
B-FA98EC43EF7A,,5,GU-0AF51399C305,,
B-FA98EC43EF7A,,6,GU-64047EE77887,,
B-038F77D269C4,,1,GU-E8A4CFFD390B,67,F
B-038F77D269C4,,2,GU-CD152F727F58,77,M
B-683A3208FF41,,1,GU-670CA9A6D4DE,48,F
B-683A3208FF41,,2,GU-2170B08189C8,53,M
B-683A3208FF41,,3,GU-15B1C9EE5B4E,17,M
B-683A3208FF41,,4,GU-3DAB35F87014,15,F
B-683A3208FF41,,5,GU-48782B5AC067,15,M
B-01BE3F1CE47A,,1,GU-B263B570E87F,75,M
B-01BE3F1CE47A,,2,GU-A8DC7E9F58AF,74,F
B-1F389AB53F2B,,1,GU-3D70A6071D11,61,F
B-1F389AB53F2B,,2,GU-F199C4FEEC14,21,F
B-1F389AB53F2B,,3,GU-4FA4207DFA11,21,M
B-BA83D93C5E8B,,1,GU-A31B41D2AA0C,62,M
B-BA83D93C5E8B,,2,GU-893ADCD5BD03,57,F
B-BA83D93C5E8B,,3,GU-62186667B45E,62,F
B-BA83D93C5E8B,,4,GU-8943185CA467,21,F
B-2A26922038D9,,1,GU-1A8D339ECDD4,65,M
B-2A26922038D9,,2,GU-F54DF1B04677,60,F
B-96B9AB3C5554,,1,GU-E2100CCD9F89,,
B-96B9AB3C5554,,2,GU-66BF30B7F703,,
B-CF3E50133985,,1,GU-4EFAF9BD5738,,
B-CF3E50133985,,2,GU-0617AB7CEEC5,,
B-E4A900BF427F,,1,GU-28FC09429575,,
B-E4A900BF427F,,2,GU-C36D7649CDD4,,
B-E4A900BF427F,,3,GU-BE7C8839BC32,,
B-8AFA138ED67E,,1,GU-58DD027CA431,,
B-8AFA138ED67E,,2,GU-4612A5E2BA27,,
B-33CB7C7BB955,,1,GU-A272C27C699F,,
B-33CB7C7BB955,,2,GU-D240CEBBB166,,
B-3DBA4D92FE34,C-15CD4BDED7AF,1,GU-AE4DA0B25E20,50,M
B-3DBA4D92FE34,C-15CD4BDED7AF,2,GU-A34727A36C67,49,F
B-3DBA4D92FE34,C-15CD4BDED7AF,3,GU-526D195B3EBE,11,M
B-3DBA4D92FE34,C-15CD4BDED7AF,4,GU-DF4CB5B37540,16,M
B-B6CEA0D4C171,C-39FD20B6B43B,1,GU-F5C78E1BF1EE,49,M
B-B6CEA0D4C171,C-39FD20B6B43B,2,GU-E797131D79D9,51,F
B-B6CEA0D4C171,C-39FD20B6B43B,3,GU-82BF1CF0BFBF,13,M
B-AFECEB049262,C-32AA751E4ED4,1,GU-8F1FF4CB6563,,
B-AFECEB049262,C-32AA751E4ED4,2,GU-DE0B7428B960,,
B-09F211FCF460,C-32AA751E4ED4,1,GU-DC175C8205E3,,
B-09F211FCF460,C-32AA751E4ED4,2,GU-FCE5CA78485B,,
B-D5A09518BCFB,C-8821F648621A,1,GU-5EA4BA85FC46,53,F
B-D5A09518BCFB,C-8821F648621A,2,GU-3F0F33E9EC87,55,M
B-201D60284D9A,C-954E45D16B50,1,GU-C17217EA6085,43,M
B-201D60284D9A,C-954E45D16B50,2,GU-1F1A754E7BD3,34,F
B-B9AB22C90076,C-E82D9BE1018E,1,GU-2846AEE98839,35,M
B-B9AB22C90076,C-E82D9BE1018E,2,GU-0F28E5BE5DE6,32,F
B-964950970DC4,C-29E7F606B889,1,GU-D691DFF2752E,50,M
B-964950970DC4,C-29E7F606B889,2,GU-C061777DDE5B,3,M
B-964950970DC4,C-29E7F606B889,3,GU-7D6CC61802B2,11,F
B-964950970DC4,C-29E7F606B889,4,GU-D69724E6B841,42,F
B-964950970DC4,C-29E7F606B889,5,GU-3DC911BC2D57,66,F
B-471EFF54F193,C-7D3E54AF8849,1,GU-33B33231559A,38,M
B-471EFF54F193,C-7D3E54AF8849,2,GU-2693B2EA0910,0,F
B-471EFF54F193,C-7D3E54AF8849,3,GU-D46981D2AE3F,9,F
B-FBE9065B1AC1,C-EDB3B0DA1233,1,GU-8040F2E103A0,38,F
B-FBE9065B1AC1,C-EDB3B0DA1233,2,GU-C91FB444A277,45,M
B-FBE9065B1AC1,C-EDB3B0DA1233,3,GU-59D4623B20C5,8,F
B-AD0395B2BAA1,C-76FF2DE187D7,1,GU-BC5A2B449198,,
B-AD0395B2BAA1,C-76FF2DE187D7,2,GU-D3DE98B10383,,
B-7F67F5D3C64C,C-29448DBE341E,1,GU-610D65BB934F,42,M
B-7F67F5D3C64C,C-29448DBE341E,2,GU-F36DB58872A0,39,F
B-7F67F5D3C64C,C-29448DBE341E,3,GU-0361A8E8112D,10,F
B-7F67F5D3C64C,C-29448DBE341E,4,GU-122EDDDE6B21,4,M
B-0EC84F713173,,1,GU-02B41F4E5BFE,,
B-0EC84F713173,,2,GU-46551E3923D2,,
B-CC4586D24435,,1,GU-B5D14D3557EF,52,M
B-CC4586D24435,,2,GU-8FF034FE7CD4,13,M
B-CC4586D24435,,3,GU-9DD6B23018B9,39,F
B-D3114900EBB8,C-8476BE0A8CAB,1,GU-B60813A2E06C,,
B-D3114900EBB8,C-8476BE0A8CAB,2,GU-991AAE031C24,,
B-8C3BC3848FAC,,1,GU-4FF75DA01ADA,,
B-8C3BC3848FAC,,2,GU-42237EEA5518,,
B-5BCEF94621DE,,1,GU-6A3BECE34DC7,26,M
B-5BCEF94621DE,,2,GU-389F66527229,,
B-80A60C2C09A9,C-B66698075FE7,1,GU-A23058B49776,57,F
B-80A60C2C09A9,C-B66698075FE7,2,GU-0E56C15C8B84,57,M
B-5F12EA93DDDC,,1,GU-3985B592ED35,,
B-5F12EA93DDDC,,2,GU-AE85AC263A24,,
B-ADB5A1708865,,1,GU-68DB645C24A7,,
B-ADB5A1708865,,2,GU-A87D87E31B0A,,
B-ABA537255F09,,1,GU-CA7822BD23E1,48,F
B-ABA537255F09,,2,GU-F83606836D6D,47,M
B-113C40287F62,,1,GU-4BEC6271D18F,,
B-113C40287F62,,2,GU-78DCE95D9B4E,,
B-30D0B2981C07,,1,GU-DDC54ADB2494,,
B-30D0B2981C07,,2,GU-192524F7F32B,,
B-87BDAC9D5E76,,1,GU-65BCB12F3B7A,,
B-87BDAC9D5E76,,2,GU-616EEA81751F,,
B-E64CC36063C3,,1,GU-385BE9AB756F,,
B-E64CC36063C3,,2,GU-593D3F1CC76F,,
B-E64CC36063C3,,3,GU-7CAA034C241B,,
B-E64CC36063C3,,4,GU-BEDF99FCDE5D,,
B-0F6FF1BF6FAB,,1,GU-A2541CD63092,,
B-0F6FF1BF6FAB,,2,GU-55E3F6D623CF,,
B-4E9BED0D7CA2,C-8A5D15D3DFAC,1,GU-EA7B1AB95208,43,M
B-4E9BED0D7CA2,C-8A5D15D3DFAC,2,GU-D94F988B6032,42,F
B-4E9BED0D7CA2,C-8A5D15D3DFAC,3,GU-57914C9ACABF,13,F
B-4E9BED0D7CA2,C-8A5D15D3DFAC,4,GU-38F26440A738,8,F
B-4E9BED0D7CA2,C-8A5D15D3DFAC,5,GU-70E4A3C78D08,3,M
B-9390CE088068,C-7E5604C2AF18,1,GU-3B4F70C757B4,44,M
B-9390CE088068,C-7E5604C2AF18,2,GU-9D03DBBC69B7,40,F
B-9390CE088068,C-7E5604C2AF18,3,GU-978C2CEE6700,7,F
B-9390CE088068,C-7E5604C2AF18,4,GU-ACD50545963C,3,M
B-10F9B5FD0B06,C-7E5604C2AF18,1,GU-56A49E78A00C,39,M
B-10F9B5FD0B06,C-7E5604C2AF18,2,GU-130106C25E82,2,M
B-10F9B5FD0B06,C-7E5604C2AF18,3,GU-E78102C8F2C7,6,M
B-10F9B5FD0B06,C-7E5604C2AF18,4,GU-2A1F3F7B9D30,40,F
B-9220814C8B58,C-C5F867C5B7DC,1,GU-A77A72C6E396,70,M
B-9220814C8B58,C-C5F867C5B7DC,2,GU-F4D99524D187,73,F
B-4B003871E1F5,C-A97AEB542671,1,GU-A24FBB1C0435,62,M
B-4B003871E1F5,C-A97AEB542671,2,GU-53011405A482,50,F
B-4B003871E1F5,C-A97AEB542671,3,GU-B15F7AA91630,9,M
B-5BC126E295B7,C-7E5604C2AF18,1,GU-5D14033DA3BD,45,M
B-5BC126E295B7,C-7E5604C2AF18,2,GU-8BD3FE6257FD,46,F
B-5BC126E295B7,C-7E5604C2AF18,3,GU-9461423CF3E0,10,M
B-FCD0A0ACE204,C-7E5604C2AF18,1,GU-C5750AB53E57,50,M
