request_code,dataset_year,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,customer_code,customer_country,customer_lang,channel_code,channel_name,arrangement_code,arrangement_name,creation_datetime,lead_time_days,quotation_count,has_quotation,quotation_min_amount,quotation_max_amount
R-01695A9CAA2D,2025,2025-08-10,2025-08-19,2025-08,9,3,1,0,C-301F6E9B480D,IT,IT,bd,Booking Engine,,,2025-04-07 17:05:26,125,3,1,2502.9,3798.9
R-A615471E23BE,2025,2025-07-12,2025-07-19,2025-07,7,3,1,0,C-F8C9E5640C6B,IT,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-07 17:29:44,96,3,1,1950.0,2165.0
R-64E89C2C63FE,2025,2025-07-20,2025-07-27,2025-07,7,2,1,1,C-6F76860D27FC,,IT,bd,Booking Engine,,,2025-04-07 17:30:51,104,4,1,2129.0,2819.7
R-51328E3DF359,2025,2025-08-17,2025-08-24,2025-08,7,2,1,0,C-1EA75DBD0FBF,,EN,bd,Booking Engine,,,2025-04-07 18:03:00,132,6,1,1976.0,2639.7
R-351F52374049,2025,2025-07-06,2025-07-13,2025-07,7,3,2,0,C-87A62898497B,,IT,bd,Booking Engine,,,2025-04-07 18:05:27,90,4,1,1447.2,2839.5
R-68E87AE0A4B8,2025,2025-09-01,2025-09-08,2025-09,7,2,1,0,C-4AF9C8B9C2D3,,IT,bd,Booking Engine,,,2025-04-07 18:18:21,147,2,1,1604.7,2014.2
R-9EAF4FEE7069,2025,2025-08-01,2025-08-08,2025-08,7,2,0,1,C-39148A76B877,,IT,bd,Booking Engine,,,2025-04-07 19:02:34,116,4,1,1520.8,1915.2
R-FA69B125BD07,2025,2025-07-19,2025-08-02,2025-07,14,2,2,0,C-93D6AB4E1D1D,,IT,bd,Booking Engine,,,2025-04-07 19:15:26,103,8,1,3508.3,4757.4
R-53E277CE7002,2025,2025-07-20,2025-07-27,2025-07,7,2,0,0,C-C278848A7B28,IT,IT,bd,Booking Engine,,,2025-04-07 19:43:44,104,2,1,1401.7,1716.7
R-E5F698C53996,2025,2025-08-02,2025-08-16,2025-08,14,2,2,0,C-72DA5BD9AB91,,FR,bd,Booking Engine,,,2025-04-07 19:47:13,117,1,1,4151.4,4151.4
R-C5373AF84256,2025,2025-06-07,2025-06-14,2025-06,7,2,1,0,C-50503A7D3C36,,IT,bd,Booking Engine,,,2025-04-07 20:06:55,61,3,1,1149.0,1860.0
R-087D4B683393,2025,2025-07-05,2025-07-12,2025-07,7,2,1,0,C-768B3929310D,,IT,bd,Booking Engine,,,2025-04-07 20:11:04,89,1,1,1635.7,1635.7
R-E158BDF52A43,2025,2025-08-17,2025-08-31,2025-08,14,2,1,0,C-B14CA1577D00,,IT,bd,Booking Engine,,,2025-04-07 20:34:08,132,6,1,2452.6,3515.4
R-7844595B4D33,2025,2025-07-06,2025-07-13,2025-07,7,2,0,0,C-B96730F31888,,IT,bd,Booking Engine,,,2025-04-07 21:34:56,90,8,1,1241.6,1793.7
R-04917E3FED77,2025,2025-07-14,2025-07-20,2025-07,6,2,2,1,C-60AB9F883268,,IT,bd,Booking Engine,,,2025-04-07 21:35:21,98,4,1,1747.25,2325.6
R-11A73E38D99E,2025,2025-07-01,2025-07-12,2025-07,11,2,2,0,C-3027F4E3E72C,,IT,bd,Booking Engine,,,2025-04-07 21:38:02,85,4,1,3170.9,3829.5
R-3FED4C1E9F87,2025,2025-06-28,2025-07-05,2025-06,7,2,1,1,C-EAC0F7A644F4,,IT,bd,Booking Engine,,,2025-04-07 22:13:07,82,6,1,1574.35,2047.5
R-3D5CA3F377C1,2025,2025-06-28,2025-07-05,2025-06,7,2,2,0,C-98105136217C,,IT,bd,Booking Engine,,,2025-04-07 22:39:38,82,4,1,2008.1,2425.5
R-D056F57C2F04,2025,2025-06-14,2025-06-21,2025-06,7,2,1,0,C-5E33C8CA7086,,IT,bd,Booking Engine,,,2025-04-08 00:27:01,67,12,1,959.0,1537.2
R-2BE3D68DCBD0,2025,2025-06-23,2025-06-29,2025-06,6,2,1,0,C-32994922ABDD,,IT,bd,Booking Engine,,,2025-04-08 01:07:52,76,2,1,695.4,818.1
R-9E1517C59B85,2025,2025-08-10,2025-08-17,2025-08,7,2,0,0,C-070A548070DE,,IT,bd,Booking Engine,,,2025-04-08 06:34:26,124,3,1,1316.7,1946.7
R-9546BAC0471A,2025,2025-08-10,2025-08-17,2025-08,7,2,1,0,C-C243E5896678,,IT,bd,Booking Engine,,,2025-04-08 08:12:09,124,2,1,2083.1,2835.7
R-BFBC7B05EEC0,2025,2025-06-30,2025-07-13,2025-06,13,2,2,0,C-B95FC78D07EC,,IT,bd,Booking Engine,,,2025-04-08 08:24:26,83,4,1,1910.2,2364.3
R-E49BF8AAA159,2025,2025-06-30,2025-07-13,2025-06,13,2,2,0,C-B95FC78D07EC,,IT,bd,Booking Engine,,,2025-04-08 08:30:14,83,4,1,1910.2,2364.3
R-DDC426FD1B21,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-492DEA29746F,,IT,bd,Booking Engine,,,2025-04-08 08:36:53,123,6,1,2511.5,3055.5
R-C765F71971CB,2025,2025-07-20,2025-07-27,2025-07,7,2,3,0,C-4CCE16CF4DF3,,IT,bd,Booking Engine,,,2025-04-08 08:53:01,103,2,1,2601.0,3060.0
R-362C8B6EB759,2025,2025-07-07,2025-07-13,2025-07,6,1,1,0,C-3AAB92071C6C,IT,IT,bd,Booking Engine,,,2025-04-08 09:06:55,90,4,1,1066.4,1326.6
R-4F8E3DFBC786,2025,2025-06-22,2025-06-29,2025-06,7,2,0,0,C-6E0D25DDB68C,,IT,bd,Booking Engine,,,2025-04-08 09:11:43,75,4,1,912.65,1136.7
R-BC5B7E611CE9,2025,2025-07-06,2025-07-13,2025-07,7,3,1,0,C-1A8AD6356B65,,IT,bd,Booking Engine,,,2025-04-08 09:11:51,89,4,1,2220.8,2612.7
R-4AE104D3C085,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-53DC92AF956C,,IT,bd,Booking Engine,,,2025-04-08 09:28:11,123,8,1,2465.6,3055.5
R-D7DF288D1F1B,2025,2025-08-17,2025-08-24,2025-08,7,2,1,0,C-8764544BD6BE,IT,IT,bd,Booking Engine,,,2025-04-08 09:35:33,131,2,1,1976.0,2324.7
R-06F92E4ABEFD,2025,2025-08-01,2025-08-08,2025-08,7,2,0,0,C-735C6CEC9C2E,IT,IT,bd,Booking Engine,,,2025-04-08 09:38:44,115,2,1,1329.2,1526.7
R-076BB020FEBD,2025,2025-07-19,2025-07-26,2025-07,7,2,0,0,C-90D7D7EEEC88,,IT,bd,Booking Engine,,,2025-04-08 09:54:22,102,10,1,1027.4,1687.5
R-004B52212B6E,2025,2025-08-23,2025-08-31,2025-08,8,3,1,0,C-3F3055B088DD,,IT,bd,Booking Engine,,,2025-04-08 10:11:29,137,2,1,2220.05,2611.8
R-F00A2DD7C2C0,2025,2025-06-08,2025-06-13,2025-06,5,1,1,0,C-9FB8441E7EE2,,IT,bd,Booking Engine,,,2025-04-08 10:20:17,61,10,1,761.15,1147.5
R-9C55188CC17E,2025,2025-08-13,2025-08-20,2025-08,7,2,1,1,C-A5D541AEF35B,,IT,bd,Booking Engine,,,2025-04-08 10:28:57,127,4,1,1735.0,2230.2
R-E9B8624F7854,2025,2025-06-09,2025-06-16,2025-06,7,3,1,0,C-8FA674F109E1,,IT,bd,Booking Engine,,,2025-04-08 10:45:20,62,2,1,1044.0,1225.5
R-B85E83E9E3CB,2025,2025-08-24,2025-08-31,2025-08,7,2,1,0,C-5F6D0B57EF65,IT,IT,bd,Booking Engine,,,2025-04-08 11:24:10,138,6,1,1520.8,2104.2
R-4192E5543BAE,2025,2025-07-06,2025-07-13,2025-07,7,2,3,0,C-0ADBFEF09D4D,,IT,bd,Booking Engine,,,2025-04-08 11:26:49,89,2,1,2413.55,2839.5
R-6FE666CFAE67,2025,2025-08-24,2025-08-31,2025-08,7,2,2,0,C-EBB2643707DD,,IT,bd,Booking Engine,,,2025-04-08 12:35:21,138,2,1,2263.0,2766.0
R-FB6E0D3F6167,2025,2025-08-17,2025-08-24,2025-08,7,2,0,0,C-8737ECEABBFA,,IT,bd,Booking Engine,,,2025-04-08 12:38:03,131,1,1,1905.0,1905.0
R-73D53C251482,2025,2025-07-19,2025-07-26,2025-07,7,2,0,0,C-C3387C0B4BA3,,IT,bd,Booking Engine,,,2025-04-08 12:42:44,102,1,1,1699.0,1699.0
R-941AA6D555AC,2025,2025-08-04,2025-08-14,2025-08,10,2,1,0,C-01DFF24223A3,,IT,bd,Booking Engine,,,2025-04-08 12:45:06,118,2,1,1767.15,2079.0
R-E6B7D6C50427,2025,2025-08-02,2025-08-07,2025-08,5,2,0,0,C-81A0D9B8B18F,,IT,bd,Booking Engine,,,2025-04-08 12:52:16,116,4,1,460.0,1090.0
R-733B021A7994,2025,2025-08-23,2025-08-30,2025-08,7,12,5,0,C-A272B609A1EF,,IT,bd,Booking Engine,,,2025-04-08 12:59:41,137,4,1,1397.7,1658.7
R-219BE908FBEB,2025,2025-08-31,2025-09-07,2025-08,7,2,2,0,C-02BEFACE2D58,,IT,bd,Booking Engine,,,2025-04-08 13:07:05,145,2,1,1601.15,1883.7
R-8D8F62BF7008,2025,2025-07-12,2025-07-26,2025-07,14,2,0,1,C-6718A1D5F7D2,,IT,bd,Booking Engine,,,2025-04-08 13:23:48,95,2,1,3933.0,4405.5
R-97BCD1F18D9F,2025,2025-08-09,2025-08-16,2025-08,7,2,0,0,C-FA87722D3C18,,IT,bd,Booking Engine,,,2025-04-08 13:30:58,123,2,1,1386.95,1631.7
R-578C5E700793,2025,2025-06-14,2025-06-21,2025-06,7,2,1,0,C-9EBE9A0E522E,,IT,bd,Booking Engine,,,2025-04-08 13:35:46,67,4,1,959.0,1805.0
R-640BF79E421E,2025,2025-08-04,2025-08-11,2025-08,7,3,1,0,C-89C438618227,IT,IT,bd,Booking Engine,,,2025-04-08 13:42:56,118,8,1,1008.25,1970.0
R-B37B11CA1206,2025,2025-04-18,2025-04-21,2025-04,3,2,0,0,C-666EBE0185DF,,IT,bd,Booking Engine,,,2025-04-08 13:43:44,10,0,0,,
R-9BB064D51679,2025,2025-09-05,2025-09-12,2025-09,7,1,0,0,C-BEC239FE8705,,IT,bd,Booking Engine,,,2025-04-08 13:51:12,150,2,1,839.95,988.2
R-93469E245BEC,2025,2025-07-12,2025-07-19,2025-07,7,2,1,0,C-B830AED78C62,,IT,bd,Booking Engine,,,2025-04-08 14:07:52,95,2,1,1681.45,1978.2
R-9AC170F6CB75,2025,2025-08-17,2025-08-24,2025-08,7,2,1,0,C-8AEEB8623C57,IT,IT,bd,Booking Engine,,,2025-04-08 14:12:55,131,2,1,1279.85,1505.7
R-07A9A79EF278,2025,2025-06-20,2025-06-27,2025-06,7,2,1,2,C-CE862E7AB242,,IT,bd,Booking Engine,,,2025-04-08 14:25:52,73,2,1,1807.7,2126.7
R-C91DE0CAC2EB,2025,2025-07-06,2025-07-13,2025-07,7,2,2,0,C-2A93D70788AD,,IT,bd,Booking Engine,,,2025-04-08 14:43:48,89,2,1,1953.05,2297.7
R-AE3F18C64B4E,2025,2025-08-10,2025-08-19,2025-08,9,2,2,0,C-D6467CE2621B,,IT,bd,Booking Engine,,,2025-04-08 14:55:10,124,2,1,3533.8,4181.8
R-DC64E2349B81,2025,2025-07-01,2025-07-06,2025-07,5,2,2,0,C-4BBEEB3BD57A,,IT,bd,Booking Engine,,,2025-04-08 15:28:31,84,2,1,1128.35,1327.5
R-24A6BC720A61,2025,2025-08-23,2025-08-30,2025-08,7,2,2,0,C-FE85A61C7ADF,,IT,bd,Booking Engine,,,2025-04-08 15:55:50,137,2,1,2373.8,2792.7
R-190FC63EA71A,2025,2025-07-17,2025-07-20,2025-07,3,2,0,1,C-A933BAA6DE1A,,IT,bd,Booking Engine,,,2025-04-08 16:48:01,100,3,1,586.75,897.3
R-CD8A3A50D79F,2025,2025-09-01,2025-09-07,2025-09,6,3,1,0,C-BE9CA46ADEAE,,IT,bd,Booking Engine,,,2025-04-08 16:52:22,146,1,1,1730.0,1730.0
R-B2163D6C450F,2025,2025-06-20,2025-06-28,2025-06,8,2,1,0,C-D0A8DE978D99,,IT,bd,Booking Engine,,,2025-04-08 16:52:39,73,1,1,1065.0,1065.0
R-A600ADDF2E1D,2025,2025-08-10,2025-08-17,2025-08,7,2,2,0,C-A14D9DFBC9B2,,IT,bd,Booking Engine,,,2025-04-08 16:59:39,124,1,1,2993.0,2993.0
R-825463BD3D57,2025,2025-06-22,2025-06-29,2025-06,7,2,0,0,C-1F70AD9B8DF4,,IT,bd,Booking Engine,,,2025-04-08 17:08:06,75,1,1,1390.0,1390.0
R-D1CFD2803996,2025,2025-08-25,2025-08-31,2025-08,6,2,1,0,C-2637D0C878A8,,IT,bd,Booking Engine,,,2025-04-08 17:57:59,139,2,1,1545.35,1822.85
R-2C1BBB835EEF,2025,2025-08-10,2025-08-24,2025-08,14,3,0,0,C-5D6B33AA07B1,IT,IT,bd,Booking Engine,,,2025-04-08 18:07:16,124,2,1,4176.9,4914.0
R-D17DAB2AC6C2,2025,2025-08-16,2025-08-23,2025-08,7,2,0,1,C-726F70FEF065,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-08 18:52:59,130,0,0,,
R-A968FA5B763D,2025,2025-08-23,2025-08-30,2025-08,7,2,0,1,C-726F70FEF065,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-08 18:54:10,137,2,1,1905.0,1977.0
R-F6508022F487,2025,2025-08-23,2025-08-30,2025-08,7,2,0,0,C-7C49624E13E6,IT,IT,bd,Booking Engine,,,2025-04-08 18:58:19,137,1,1,1340.0,1340.0
R-DA8BB724486D,2025,2025-08-10,2025-08-24,2025-08,14,2,1,1,C-E1E749EB6562,,IT,bd,Booking Engine,,,2025-04-08 19:42:51,124,4,1,3587.85,4347.0
R-C24AF724ECF6,2025,2025-08-04,2025-08-14,2025-08,10,2,1,0,C-01DFF24223A3,,IT,bd,Booking Engine,,,2025-04-08 19:43:32,118,1,1,2268.0,2268.0
R-38E7426115E8,2025,2025-08-10,2025-08-17,2025-08,7,2,1,1,C-C1B3C207EA88,,IT,bd,Booking Engine,,,2025-04-08 20:32:19,124,1,1,2457.0,2457.0
R-E55E87E7B973,2025,2025-06-28,2025-07-05,2025-06,7,1,2,0,C-726A7862C8AB,,IT,bd,Booking Engine,,,2025-04-08 20:43:50,81,1,1,1598.0,1598.0
R-21B1A18423FF,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-36FC63E65A18,,IT,bd,Booking Engine,,,2025-04-08 20:50:33,123,1,1,1863.0,1863.0
R-86F602E497D5,2025,2025-07-12,2025-07-19,2025-07,7,2,2,0,C-D45DE4D15B69,,IT,bd,Booking Engine,,,2025-04-08 21:00:21,95,1,1,2563.0,2563.0
R-36C1C22CEF20,2025,2025-07-06,2025-07-13,2025-07,7,2,2,0,C-6061166F921B,BE,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-08 21:01:34,89,2,1,1240.0,1410.0
R-96AE6D74BFB1,2025,2025-08-10,2025-08-19,2025-08,9,3,1,0,C-301F6E9B480D,,IT,bd,Booking Engine,,,2025-04-08 21:01:37,124,0,0,,
R-F61C2EA2729B,2025,2025-06-21,2025-06-28,2025-06,7,2,2,0,C-D0971FB321C3,IT,IT,bd,Booking Engine,,,2025-04-08 21:46:14,74,1,1,2342.0,2342.0
R-9D2EB9910FCA,2025,2025-07-01,2025-07-13,2025-07,12,3,2,0,C-36F68B07C1FF,,IT,bd,Booking Engine,,,2025-04-08 21:47:34,84,1,1,2648.0,2648.0
R-F4214977C68B,2025,2025-07-05,2025-07-12,2025-07,7,2,2,0,C-0994CFD6A384,,IT,bd,Booking Engine,,,2025-04-08 22:41:33,88,2,1,1500.0,1927.0
R-C8B74671F37B,2025,2025-07-20,2025-07-27,2025-07,7,2,1,1,C-5AA933C6FA27,,IT,bd,Booking Engine,,,2025-04-08 22:41:57,103,3,1,1277.0,2096.0
R-83722333FE07,2025,2025-07-05,2025-07-12,2025-07,7,2,0,1,C-4B9EAFC1458B,,IT,bd,Booking Engine,,,2025-04-08 22:57:29,88,1,1,1868.0,1868.0
R-61C385A8E2BF,2025,2025-08-09,2025-08-16,2025-08,7,3,1,0,C-CF9CCCCA0CA3,,IT,bd,Booking Engine,,,2025-04-08 23:27:57,123,4,1,2168.75,2614.5
R-D7F6F08A4601,2025,2025-08-29,2025-09-05,2025-08,7,2,0,0,C-3CD618C421E1,,IT,bd,Booking Engine,,,2025-04-08 23:41:37,143,2,1,1352.0,1572.0
R-071DEFF3F08E,2025,2025-07-12,2025-07-19,2025-07,7,2,0,1,C-F42134224C65,,IT,bd,Booking Engine,,,2025-04-09 01:14:46,94,2,1,1341.0,1566.0
R-187147BF8B4D,2025,2025-07-27,2025-08-03,2025-07,7,2,1,0,C-81D74FAA860F,,IT,bd,Booking Engine,,,2025-04-09 08:05:38,109,2,1,1832.0,2154.0
R-AF792C74D258,2025,2025-08-09,2025-08-16,2025-08,7,2,2,0,C-C70692891D51,IT,IT,bd,Booking Engine,,,2025-04-09 09:16:23,122,1,1,1821.0,1821.0
R-F300E982A7C5,2025,2025-08-30,2025-09-06,2025-08,7,2,0,0,C-4603B1853BC4,,IT,bd,Booking Engine,,,2025-04-09 09:53:59,143,1,1,1020.0,1020.0
R-41C894EB1929,2025,2025-07-12,2025-07-19,2025-07,7,2,1,0,C-F1A95BF455B9,,IT,bd,Booking Engine,,,2025-04-09 09:58:02,94,2,1,1016.0,1190.0
R-4F21A2C66B9A,2025,2025-06-19,2025-06-29,2025-06,10,2,0,0,C-41DFE1AB7E60,IT,IT,bd,Booking Engine,,,2025-04-09 10:06:22,71,2,1,1698.0,1990.0
R-498EE2A848BE,2025,2025-06-14,2025-06-21,2025-06,7,2,2,0,C-0A493452AAA2,,IT,bd,Booking Engine,,,2025-04-09 10:28:52,66,2,1,2073.0,2174.0
R-182741D21927,2025,2025-04-24,2025-04-27,2025-04,3,2,2,0,C-FCEDF354BD5A,,IT,bd,Booking Engine,,,2025-04-09 11:09:12,15,0,0,,
R-6B184FE89267,2025,2025-08-25,2025-08-29,2025-08,4,2,2,0,C-4D567BE5D28C,,IT,bd,Booking Engine,,,2025-04-09 11:19:26,138,1,1,1385.0,1385.0
R-9CB68CAA3B32,2025,2025-06-14,2025-06-21,2025-06,7,3,0,0,C-E5BB6120E554,,IT,bd,Booking Engine,,,2025-04-09 11:34:57,66,2,1,1306.0,1448.0
R-1080E5173B99,2025,2025-08-11,2025-08-18,2025-08,7,2,0,0,C-E4E3AD59681E,,IT,bd,Booking Engine,,,2025-04-09 11:35:34,124,1,1,1985.0,1985.0
R-8160F0C83A38,2025,2025-07-20,2025-08-03,2025-07,14,2,0,0,C-94C3DFD46FCE,,IT,bd,Booking Engine,,,2025-04-09 11:44:16,102,1,1,2697.0,2697.0
R-D64DEC4630C8,2025,2025-08-10,2025-08-17,2025-08,7,2,2,0,C-CD5CD4964613,,IT,bd,Booking Engine,,,2025-04-09 11:45:42,123,1,1,2098.0,2098.0
R-D11C7310CFCC,2025,2025-07-19,2025-07-26,2025-07,7,2,1,0,C-D53202FB421F,,IT,bd,Booking Engine,,,2025-04-09 11:57:29,101,2,1,1673.0,2082.0
R-08D5DD4280F0,2025,2025-08-03,2025-08-10,2025-08,7,2,1,0,C-CE67E6CAD69A,,IT,bd,Booking Engine,,,2025-04-09 12:02:34,116,2,1,1830.0,2265.0
R-B2808EB779FF,2025,2025-08-10,2025-08-17,2025-08,7,2,0,0,C-07623DFB9734,,IT,bd,Booking Engine,,,2025-04-09 12:15:52,123,1,1,1617.0,1617.0
R-14563828F3C9,2025,2025-08-31,2025-09-07,2025-08,7,2,1,0,C-0A0E8C370DB1,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-09 12:19:42,144,1,1,2042.0,2042.0
R-4A7A2D5CDE54,2025,2025-07-26,2025-08-02,2025-07,7,3,1,0,C-29D1F4A40ED9,,IT,bd,Booking Engine,,,2025-04-09 12:37:07,108,8,1,1853.6,2495.7
R-EAD4D955BBFC,2025,2025-08-17,2025-08-27,2025-08,10,2,3,0,C-49366F7DA14D,,IT,bd,Booking Engine,,,2025-04-09 12:38:58,130,2,1,4345.2,5112.0
R-E0AE5374F2D7,2025,2025-08-02,2025-09-13,2025-08,42,2,0,0,C-6E31F2DFFEBC,,IT,bd,Booking Engine,,,2025-04-09 12:48:20,115,1,1,9441.0,9441.0
R-6AEA99261217,2025,2025-07-28,2025-08-03,2025-07,6,2,1,0,C-4D2CDC9F57BF,IT,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-09 12:49:09,110,1,1,1867.0,1867.0
R-940DA9ACBDCE,2025,2025-08-17,2025-08-24,2025-08,7,5,0,0,C-FB8E689B171C,IT,IT,bd,Booking Engine,,,2025-04-09 12:50:32,130,8,1,1440.5,2356.2
R-873E3C115C12,2025,2025-08-19,2025-08-26,2025-08,7,4,0,0,C-E2EC24690AFA,,IT,bd,Booking Engine,,,2025-04-09 13:01:06,132,0,0,,
R-E73175ACC33F,2025,2025-06-21,2025-06-28,2025-06,7,2,1,0,C-FFA0444225D3,,IT,bd,Booking Engine,,,2025-04-09 13:21:37,73,1,1,1788.0,1788.0
R-1E01D8F46737,2025,2025-08-06,2025-08-16,2025-08,10,2,1,0,C-FE72CAA18E79,,IT,bd,Booking Engine,,,2025-04-09 13:45:42,119,3,1,2290.0,2520.0
R-30B152188B52,2025,2025-08-24,2025-08-31,2025-08,7,3,0,0,C-77F85B6682A6,,IT,bd,Booking Engine,,,2025-04-09 13:59:56,137,2,1,2316.0,2631.0
R-0E3979853782,2025,2025-06-20,2025-06-22,2025-06,2,2,2,0,C-38C4564C0F24,,IT,bd,Booking Engine,,,2025-04-09 14:10:26,72,1,1,629.0,629.0
R-625C718262A6,2025,2025-08-02,2025-08-16,2025-08,14,2,3,0,C-B401909E8F56,,IT,bd,Booking Engine,,,2025-04-09 15:05:03,115,1,1,7092.0,7092.0
R-60E9731B33AF,2025,2025-08-03,2025-08-10,2025-08,7,2,2,0,C-2BD7145A6691,IT,IT,bd,Booking Engine,,,2025-04-09 15:18:00,116,1,1,2451.0,2451.0
R-56D8B5646A3C,2025,2025-08-31,2025-09-07,2025-08,7,2,2,0,C-21C1E304FF2E,,IT,bd,Booking Engine,,,2025-04-09 15:24:40,144,1,1,2514.0,2514.0
R-A31BC3EBDEBD,2025,2025-08-10,2025-08-19,2025-08,9,5,3,0,C-301F6E9B480D,IT,IT,bd,Booking Engine,,,2025-04-09 15:33:29,123,8,1,3280.5,4073.8
R-38DD0B081BA4,2025,2025-08-09,2025-08-16,2025-08,7,4,0,0,C-B8344D3D12C1,,IT,bd,Booking Engine,,,2025-04-09 16:01:44,122,8,1,1151.3,1732.5
R-DC3863DEC459,2025,2025-08-09,2025-08-16,2025-08,7,2,1,1,C-6B0D0F6988CB,,IT,bd,Booking Engine,,,2025-04-09 16:03:22,122,2,1,2552.0,3056.0
R-357D8299BAC7,2025,2025-08-03,2025-08-10,2025-08,7,2,1,1,C-4BA0573DF174,IT,IT,bd,Booking Engine,,,2025-04-09 16:06:46,116,1,1,2390.0,2390.0
R-C45180236AA8,2025,2025-08-17,2025-08-31,2025-08,14,2,1,0,C-8AEEB8623C57,IT,IT,bd,Booking Engine,,,2025-04-09 16:13:08,130,6,1,3515.95,4766.4
R-3EF676E42570,2025,2025-08-03,2025-08-17,2025-08,14,1,0,0,C-BC7398046A71,,IT,bd,Booking Engine,,,2025-04-09 16:27:34,116,2,1,2446.45,2878.2
R-7C3DFEC41302,2025,2025-05-30,2025-06-01,2025-05,2,1,0,0,C-2208F5CED53D,,IT,bd,Booking Engine,,,2025-04-09 16:32:28,51,1,1,280.0,280.0
R-5723D2BBA6EF,2025,2025-08-13,2025-08-20,2025-08,7,2,1,0,C-0FD50E3786A0,,IT,bd,Booking Engine,,,2025-04-09 16:48:24,126,4,1,2469.0,3060.0
R-E5591B4CDE39,2025,2025-09-06,2025-09-13,2025-09,7,4,0,0,C-F19B1AFC2EB3,,IT,bd,Booking Engine,,,2025-04-09 16:54:15,150,2,1,710.0,833.0
R-B1D27906EF17,2025,2025-08-02,2025-08-09,2025-08,7,2,1,0,C-EDA6BA872AA1,,IT,bd,Booking Engine,,,2025-04-09 17:43:39,115,1,1,2298.0,2298.0
R-4BEA6E43FF9C,2025,2025-08-17,2025-08-24,2025-08,7,2,2,0,C-F23A8B39F739,IT,IT,bd,Booking Engine,,,2025-04-09 17:55:09,130,3,1,2552.0,2766.0
R-7711F54823A7,2025,2025-08-04,2025-08-11,2025-08,7,2,3,0,C-327ADF4C2B8E,,IT,bd,Booking Engine,,,2025-04-09 18:13:39,117,2,1,6059.0,7135.0
R-467AE3B50910,2025,2025-07-21,2025-07-27,2025-07,6,2,3,0,C-D92FF0F11500,,IT,bd,Booking Engine,,,2025-04-09 19:05:31,103,0,0,,
R-2645EF9B78EB,2025,2025-08-31,2025-09-07,2025-08,7,3,0,0,C-363624F32133,IT,IT,bd,Booking Engine,,,2025-04-09 19:29:56,144,1,1,2285.0,2285.0
R-7C481B7F5359,2025,2025-07-20,2025-07-27,2025-07,7,2,3,0,C-49A59E243B97,,IT,bd,Booking Engine,,,2025-04-09 19:53:01,102,4,1,2576.0,3330.0
R-FAFC6A5001C3,2025,2025-08-14,2025-08-24,2025-08,10,2,1,1,C-E1E749EB6562,,IT,bd,Booking Engine,,,2025-04-09 20:07:15,127,2,1,2907.0,3420.0
R-5F99C6A24A93,2025,2025-06-16,2025-06-19,2025-06,3,2,0,0,C-67A189BB7E7C,,IT,bd,Booking Engine,,,2025-04-09 20:09:39,68,3,1,446.0,520.95
R-B06D58D7BB38,2025,2025-07-11,2025-07-14,2025-07,3,3,0,0,C-1C06049FF1DA,,IT,bd,Booking Engine,,,2025-04-09 20:52:19,93,4,1,743.6,928.8
R-3054CD09A296,2025,2025-08-16,2025-08-23,2025-08,7,2,2,0,C-2326A981632D,,IT,bd,Booking Engine,,,2025-04-09 20:52:39,129,6,1,2597.15,3287.7
R-B2D8891F5D37,2025,2025-08-09,2025-08-19,2025-08,10,2,1,0,C-5C14B4C727EE,,IT,bd,Booking Engine,,,2025-04-09 21:32:38,122,4,1,3060.0,3690.0
R-3A72C54D6EFA,2025,2025-07-28,2025-08-10,2025-07,13,2,2,0,C-5325801A9E1F,,IT,bd,Booking Engine,,,2025-04-09 21:35:15,110,4,1,4480.6,5856.3
R-A7336901C021,2025,2025-06-29,2025-07-11,2025-06,12,2,2,0,C-AFA27CA7A929,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-09 21:35:41,81,2,1,2775.4,3265.2
R-BC8239CE9BFA,2025,2025-07-20,2025-07-30,2025-07,10,2,2,0,C-13B904010FAB,,IT,bd,Booking Engine,,,2025-04-09 22:39:13,102,2,1,2037.0,2415.0
R-FA7626CAF749,2025,2025-08-03,2025-08-10,2025-08,7,3,1,0,C-E4039E1529A0,,IT,bd,Booking Engine,,,2025-04-09 22:40:37,116,1,1,2984.0,2984.0
R-A3E7C9CB2DB7,2025,2025-07-13,2025-07-23,2025-07,10,2,2,0,C-93854111CF3B,,IT,booking-engine-advance-s1,Booking Engine - Advance,,,2025-04-09 23:04:54,95,1,1,4480.0,4480.0
R-D24DDB56FC61,2025,2025-07-20,2025-07-27,2025-07,7,2,0,0,C-AFAAA894D8CC,,IT,bd,Booking Engine,,,2025-04-09 23:40:38,102,2,1,1353.0,1668.0
